Transaction_ID,Customer_ID,Account_Age_Months,Customer_Age,Gender,Marital_Status,Income_Level,Occupation,Device_Type,Is_Registered_Device,Transaction_Type,Merchant_Category,Location_Match,Country_Match,IP_Risk_Score,Amount,Time_of_Day,Day_of_Week,Is_Weekend,Is_Holiday,Num_Past_Transactions,Avg_Transaction_Amount_30d,Num_Failed_Login_24h,Past_Fraud_Flag,Card_Swipe_Error,Transaction_Duration_Seconds,Velocity_Score,Device_OS,Card_Type,Card_Tier,Foreign_Transaction,Currency_Conversion_Rate,Customer_Segment,Loyalty_Status,Risk_Score,Is_Fraud
106,CUST10105,163,57,Male,Single,Medium,Service,Mobile,Yes,In-Store,Electronics,Yes,Yes,0.38,76.42,Afternoon,Sunday,No,No,48,54.26,3,No,No,96,0.99,Linux,Prepaid,Platinum,No,1.13,High Net Worth,Gold,0.26,0
107,CUST10106,16,72,Other,Divorced,High,Retired,POS_Terminal,No,ATM,Grocery,Yes,Yes,0.62,43.53,Night,Monday,No,No,46,83.17,0,Yes,No,51,1.36,Linux,Prepaid,Gold,No,1.07,High Net Worth,Gold,0.29,0
108,CUST10107,79,40,Male,Married,High,Professional,Desktop,Yes,Wire,Gambling,Yes,Yes,0.27,393.06,Morning,Monday,No,No,50,105.27,1,No,No,267,0.88,Windows,Debit,Platinum,No,1.14,Retail,Gold,0.57,0
109,CUST10108,239,55,Other,Divorced,Medium,Student,POS_Terminal,Yes,Online,Gambling,Yes,Yes,0.32,121.67,Afternoon,Wednesday,No,No,51,57.48,1,No,No,259,0.96,Android,Debit,Gold,No,1.11,Retail,Silver,0.31,0
110,CUST10109,49,26,Other,Single,High,Service,Mobile,Yes,In-Store,Gambling,No,Yes,0.18,10.75,Night,Friday,Yes,Yes,49,81.33,0,No,No,74,1.04,Windows,Credit,Gold,No,1.2,High Net Worth,Silver,0.29,0
111,CUST10110,180,64,Female,Divorced,High,Professional,POS_Terminal,Yes,ATM,Electronics,Yes,Yes,0.12,24.25,Evening,Monday,No,No,52,88.96,0,No,No,165,1.02,Windows,Credit,Platinum,No,1.14,Business,Gold,0.4,0
112,CUST10111,234,34,Male,Married,Low,Service,Desktop,No,ATM,Gambling,Yes,Yes,0.27,154.83,Afternoon,Friday,Yes,No,53,62.88,0,No,No,93,1.34,Windows,Prepaid,Gold,No,1.17,Business,Silver,0.23,0
113,CUST10112,88,21,Male,Divorced,High,Professional,POS_Terminal,Yes,Wire,Pharmacy,Yes,Yes,0.07,72.65,Evening,Monday,No,No,65,71.83,1,No,No,130,0.78,Windows,Debit,Basic,No,1.06,High Net Worth,Silver,0.02,0
114,CUST10113,55,63,Male,Single,Low,Service,Mobile,No,ATM,Electronics,No,Yes,0.57,10.82,Morning,Saturday,No,No,51,82.35,1,No,No,215,0.94,Android,Prepaid,Gold,No,0.98,Retail,Bronze,0.13,0
115,CUST10114,85,19,Male,Divorced,High,Service,POS_Terminal,Yes,Wire,Electronics,Yes,Yes,0.03,213.42,Night,Wednesday,Yes,No,53,39.35,0,No,No,168,0.97,Linux,Prepaid,Gold,No,1.07,Business,Silver,0.24,0
116,CUST10115,74,57,Male,Divorced,Low,Retired,Desktop,Yes,In-Store,Apparel,Yes,Yes,0.45,12.26,Night,Thursday,No,No,40,83.67,0,No,No,8,0.84,Linux,Prepaid,Platinum,No,1.15,High Net Worth,Bronze,0.23,0
117,CUST10116,144,42,Male,Divorced,Low,Retired,Mobile,Yes,Wire,Apparel,Yes,Yes,0.25,33.62,Morning,Saturday,Yes,No,50,81.73,0,No,Yes,31,0.82,Windows,Debit,Basic,Yes,1.07,High Net Worth,Silver,0.09,0
118,CUST10117,49,62,Other,Single,Medium,Professional,Mobile,Yes,Wire,Apparel,Yes,No,0.31,93.75,Morning,Thursday,Yes,No,47,72.39,1,No,No,160,0.92,Linux,Prepaid,Gold,No,1.11,Retail,Silver,0.44,0
119,CUST10118,39,49,Male,Married,Low,Professional,Desktop,Yes,Online,Apparel,Yes,Yes,0.57,221.1,Afternoon,Tuesday,Yes,No,61,85.58,0,No,No,246,0.79,Windows,Credit,Platinum,No,1.12,Retail,Gold,0.09,0
120,CUST10119,187,19,Female,Married,High,Professional,Mobile,Yes,Online,Apparel,No,Yes,0.08,159.08,Afternoon,Sunday,Yes,No,54,78.44,0,No,No,111,1.11,Linux,Debit,Gold,No,1.02,Retail,Silver,0.3,0
121,CUST10120,84,54,Male,Single,Low,Student,POS_Terminal,Yes,Wire,Electronics,Yes,Yes,0.42,173.91,Morning,Sunday,No,No,59,43.73,0,No,No,256,1.07,iOS,Prepaid,Platinum,No,1.12,Business,Bronze,0.16,0
122,CUST10121,31,44,Other,Single,Medium,Student,Mobile,Yes,ATM,Grocery,Yes,No,0.14,153.13,Night,Tuesday,Yes,No,46,87.44,1,No,No,4,1.27,Windows,Debit,Platinum,No,1.11,Business,Gold,0.26,0
123,CUST10122,211,40,Other,Divorced,Low,Student,Desktop,No,Online,Gambling,No,Yes,0.15,5.48,Evening,Wednesday,Yes,No,54,92.7,0,No,No,134,1.03,Windows,Debit,Gold,No,1.08,Retail,Gold,0.36,0
124,CUST10123,104,29,Other,Divorced,Low,Retired,Mobile,Yes,Online,Apparel,Yes,Yes,0.37,241.03,Evening,Sunday,Yes,No,52,62.05,1,No,No,30,1.04,Linux,Prepaid,Gold,No,1.11,Business,Bronze,0.14,0
125,CUST10124,239,73,Male,Single,High,Student,Mobile,Yes,ATM,Grocery,Yes,Yes,0.36,62.55,Morning,Sunday,Yes,No,36,91.41,0,No,No,65,0.94,iOS,Credit,Gold,No,1.13,Business,Silver,0.13,0
126,CUST10125,216,27,Other,Married,Medium,Professional,POS_Terminal,Yes,In-Store,Apparel,Yes,Yes,0.24,2.07,Evening,Sunday,Yes,No,47,92.02,0,No,No,129,1.3,Windows,Credit,Basic,No,1.03,High Net Worth,Silver,0.39,0
127,CUST10126,106,70,Female,Divorced,Medium,Student,Desktop,Yes,In-Store,Gambling,Yes,Yes,0.1,37.67,Night,Wednesday,No,No,60,88.63,0,No,No,39,0.92,iOS,Prepaid,Gold,No,1.15,Retail,Silver,0.09,0
128,CUST10127,141,62,Other,Single,High,Retired,Desktop,No,Online,Electronics,Yes,Yes,0.09,80.44,Evening,Saturday,No,No,53,49.17,0,No,No,227,1.06,Windows,Credit,Platinum,No,1.17,Business,Silver,0.41,0
129,CUST10128,187,29,Male,Divorced,Medium,Retired,Desktop,Yes,Online,Apparel,Yes,Yes,0.28,207.2,Night,Wednesday,Yes,No,45,88.63,2,No,No,274,0.8,iOS,Prepaid,Platinum,No,1.06,High Net Worth,Silver,0.24,0
130,CUST10129,229,66,Other,Divorced,High,Service,Mobile,Yes,In-Store,Pharmacy,Yes,Yes,0.16,47.13,Night,Monday,Yes,No,49,50.64,1,No,No,181,1.13,iOS,Debit,Platinum,No,1.06,High Net Worth,Silver,0.24,0
131,CUST10130,155,29,Female,Divorced,Low,Service,POS_Terminal,Yes,Wire,Apparel,Yes,Yes,0.21,113.13,Evening,Thursday,Yes,No,63,66.08,0,Yes,No,201,0.86,Android,Prepaid,Gold,No,1.14,High Net Worth,Silver,0.32,0
132,CUST10131,230,45,Other,Married,Low,Professional,Mobile,Yes,In-Store,Gambling,No,Yes,0.1,1.03,Night,Friday,Yes,No,54,62.92,0,No,No,297,0.95,Windows,Credit,Platinum,No,1.03,High Net Worth,Bronze,0.17,0
133,CUST10132,237,42,Other,Married,High,Student,Mobile,No,Online,Grocery,Yes,Yes,0.12,19.5,Morning,Thursday,Yes,No,56,89.5,1,No,No,141,0.95,Linux,Debit,Platinum,No,1.13,High Net Worth,Gold,0.19,0
134,CUST10133,177,69,Female,Divorced,Low,Retired,Desktop,Yes,In-Store,Grocery,Yes,Yes,0.48,56.89,Evening,Friday,Yes,No,40,69.45,1,No,No,215,1.14,iOS,Debit,Basic,No,1.06,Retail,Silver,0.42,0
135,CUST10134,37,73,Male,Married,High,Retired,Desktop,Yes,In-Store,Pharmacy,Yes,Yes,0.12,199.12,Morning,Monday,No,No,59,94.78,1,No,No,95,0.62,Linux,Prepaid,Platinum,Yes,1.06,High Net Worth,Gold,0.31,0
136,CUST10135,65,74,Female,Married,High,Professional,Mobile,Yes,ATM,Electronics,Yes,Yes,0.16,163.84,Night,Thursday,No,No,43,44.61,1,No,No,284,0.43,Android,Prepaid,Platinum,No,1.06,Business,Bronze,0.21,0
137,CUST10136,47,22,Male,Married,High,Professional,Mobile,Yes,In-Store,Apparel,Yes,Yes,0.25,25.36,Afternoon,Tuesday,No,No,50,70.77,0,No,No,101,1.08,Android,Credit,Platinum,Yes,1.11,High Net Worth,Bronze,0.36,0
138,CUST10137,164,30,Female,Single,High,Retired,Mobile,Yes,ATM,Pharmacy,Yes,Yes,0.24,237.78,Morning,Friday,Yes,No,44,64.18,0,No,No,46,1.06,Android,Debit,Platinum,No,1.1,Business,Gold,0.27,0
139,CUST10138,114,22,Other,Married,High,Professional,Mobile,Yes,Online,Electronics,Yes,Yes,0.12,56.88,Evening,Saturday,Yes,No,51,67.56,1,No,No,107,0.98,Linux,Prepaid,Platinum,No,1.12,Retail,Silver,0.61,0
140,CUST10139,112,72,Other,Divorced,Medium,Retired,Desktop,Yes,In-Store,Gambling,No,Yes,0.4,278.92,Evening,Thursday,Yes,No,53,84.01,0,No,No,26,0.63,iOS,Debit,Gold,No,1.15,High Net Worth,Silver,0.49,0
141,CUST10140,85,38,Female,Single,Medium,Service,Desktop,No,ATM,Apparel,Yes,Yes,0.14,131.36,Night,Tuesday,No,No,56,74.48,0,No,No,247,0.65,iOS,Credit,Basic,No,1.12,High Net Worth,Bronze,0.36,0
142,CUST10141,12,30,Female,Married,Low,Service,Mobile,Yes,Online,Apparel,Yes,Yes,0.42,59.79,Night,Sunday,No,No,59,88.55,0,No,No,196,0.84,Android,Debit,Gold,No,1.13,Business,Gold,0.61,0
143,CUST10142,25,23,Female,Single,Low,Student,POS_Terminal,Yes,Wire,Gambling,Yes,Yes,0.12,162.38,Evening,Thursday,Yes,No,46,99.21,0,No,No,117,1.2,iOS,Credit,Platinum,No,1.13,High Net Worth,Bronze,0.14,0
144,CUST10143,186,21,Male,Divorced,Medium,Professional,Mobile,Yes,ATM,Gambling,Yes,No,0.24,63.05,Night,Wednesday,Yes,No,48,89.25,1,No,No,130,0.62,iOS,Credit,Basic,No,1.11,High Net Worth,Gold,0.16,0
145,CUST10144,47,45,Female,Married,Medium,Professional,Desktop,Yes,Online,Pharmacy,Yes,Yes,0.07,331.93,Afternoon,Wednesday,No,No,42,69.29,2,Yes,No,285,0.85,iOS,Credit,Platinum,No,1.14,High Net Worth,Gold,0.52,0
146,CUST10145,208,62,Female,Divorced,High,Professional,Mobile,Yes,Online,Gambling,Yes,Yes,0.09,40.34,Evening,Sunday,No,No,45,53.58,0,No,No,160,1.38,Windows,Debit,Basic,No,1.16,Business,Gold,0.16,0
147,CUST10146,162,29,Female,Divorced,Low,Professional,Mobile,Yes,In-Store,Apparel,Yes,No,0.07,95.32,Night,Friday,No,No,44,92.48,0,No,No,244,0.95,Android,Prepaid,Platinum,No,1.1,Retail,Silver,0.6,0
148,CUST10147,44,34,Other,Married,Low,Student,POS_Terminal,Yes,ATM,Pharmacy,No,Yes,0.32,12.58,Evening,Friday,No,Yes,55,98.4,1,No,No,96,1.03,Windows,Credit,Basic,No,1.02,High Net Worth,Silver,0.52,0
149,CUST10148,239,71,Other,Single,Medium,Retired,POS_Terminal,Yes,Online,Pharmacy,Yes,Yes,0.11,36.49,Night,Wednesday,Yes,No,54,81.76,0,No,No,164,0.84,iOS,Prepaid,Gold,No,1.12,Retail,Gold,0.46,0
150,CUST10149,171,30,Other,Divorced,High,Student,Mobile,Yes,In-Store,Electronics,Yes,Yes,0.48,80.08,Morning,Tuesday,Yes,No,45,93.43,1,No,No,268,0.85,Linux,Credit,Gold,No,1.2,Retail,Silver,0.19,0
151,CUST10150,187,69,Other,Single,Medium,Student,POS_Terminal,Yes,Online,Grocery,Yes,Yes,0.06,44.41,Afternoon,Friday,No,No,54,56.6,1,No,No,12,1.16,Linux,Prepaid,Gold,No,0.99,High Net Worth,Bronze,0.61,0
152,CUST10151,97,53,Female,Divorced,Medium,Retired,POS_Terminal,Yes,ATM,Pharmacy,Yes,Yes,0.31,95.82,Night,Tuesday,Yes,No,48,106.63,0,No,No,231,0.88,Windows,Prepaid,Gold,No,1.06,Retail,Silver,0.18,0
153,CUST10152,71,47,Female,Divorced,Low,Student,Desktop,Yes,Wire,Apparel,Yes,Yes,0.18,89.84,Evening,Wednesday,Yes,No,51,37.8,0,No,No,40,0.71,Linux,Credit,Gold,No,1.1,Retail,Silver,0.14,0
154,CUST10153,90,40,Male,Married,High,Professional,Desktop,Yes,Wire,Apparel,Yes,Yes,0.21,41.83,Night,Tuesday,Yes,No,51,65.22,1,No,No,136,0.95,Windows,Prepaid,Platinum,No,1.14,High Net Worth,Bronze,0.18,0
155,CUST10154,113,51,Male,Divorced,High,Service,Mobile,Yes,Online,Pharmacy,Yes,Yes,0.39,316.88,Afternoon,Saturday,Yes,No,52,97.06,0,Yes,No,43,1.39,iOS,Debit,Gold,No,1.11,High Net Worth,Gold,0.4,0
156,CUST10155,140,64,Female,Single,High,Service,Mobile,No,In-Store,Gambling,No,Yes,0.18,2.61,Night,Thursday,Yes,No,43,47.15,0,No,No,227,1.04,Windows,Credit,Gold,No,1.03,Business,Bronze,0.14,0
157,CUST10156,154,63,Male,Divorced,High,Service,POS_Terminal,Yes,Online,Grocery,Yes,Yes,0.7,111.0,Night,Sunday,Yes,No,48,67.77,0,No,No,7,0.99,iOS,Credit,Gold,No,1.05,Retail,Gold,0.05,0
158,CUST10157,63,29,Female,Single,Low,Retired,POS_Terminal,Yes,Online,Apparel,Yes,Yes,0.42,50.97,Evening,Thursday,No,No,57,76.02,1,No,No,181,0.84,Android,Prepaid,Gold,No,1.12,High Net Worth,Bronze,0.02,0
159,CUST10158,163,62,Male,Married,Low,Student,POS_Terminal,Yes,ATM,Grocery,Yes,Yes,0.62,44.29,Morning,Saturday,No,No,51,126.4,0,No,No,169,0.73,Windows,Prepaid,Platinum,No,1.07,Retail,Bronze,0.17,0
160,CUST10159,40,65,Other,Divorced,Medium,Student,POS_Terminal,Yes,ATM,Electronics,Yes,Yes,0.14,38.43,Night,Saturday,Yes,No,61,67.61,0,No,No,260,0.98,Android,Debit,Gold,Yes,1.04,High Net Worth,Bronze,0.22,0
161,CUST10160,228,42,Male,Married,Medium,Service,Desktop,Yes,ATM,Apparel,Yes,Yes,0.22,138.57,Evening,Friday,Yes,No,51,58.36,0,No,No,135,0.87,Windows,Prepaid,Gold,No,1.13,Business,Bronze,0.12,0
162,CUST10161,223,32,Male,Divorced,Low,Student,Desktop,Yes,In-Store,Gambling,Yes,Yes,0.62,122.76,Evening,Saturday,Yes,No,57,50.8,1,No,No,192,1.07,Windows,Credit,Platinum,No,1.09,Retail,Bronze,0.22,0
163,CUST10162,74,73,Male,Married,Low,Student,POS_Terminal,Yes,ATM,Gambling,Yes,Yes,0.24,48.77,Night,Sunday,Yes,No,60,66.1,0,No,No,123,0.82,Android,Prepaid,Platinum,No,1.1,Retail,Gold,0.04,0
164,CUST10163,59,36,Female,Divorced,High,Retired,Mobile,Yes,Online,Electronics,No,Yes,0.17,15.45,Afternoon,Friday,Yes,No,53,96.02,2,No,No,81,1.05,Android,Credit,Platinum,No,1.11,High Net Worth,Bronze,0.16,0
165,CUST10164,153,72,Other,Single,High,Student,Mobile,Yes,Wire,Electronics,Yes,Yes,0.28,14.77,Night,Tuesday,No,No,46,89.63,1,No,No,158,1.12,Linux,Prepaid,Basic,No,1.04,Business,Silver,0.41,0
166,CUST10165,41,28,Other,Married,High,Professional,Desktop,Yes,ATM,Electronics,Yes,Yes,0.56,397.61,Afternoon,Friday,Yes,No,63,36.3,0,No,No,96,1.07,iOS,Credit,Gold,No,1.13,Business,Bronze,0.43,0
167,CUST10166,36,72,Other,Single,Low,Student,Mobile,Yes,ATM,Gambling,Yes,Yes,0.5,1.08,Afternoon,Sunday,Yes,No,47,20.55,1,No,No,210,1.19,Linux,Credit,Gold,No,1.1,High Net Worth,Silver,0.31,0
168,CUST10167,128,66,Female,Single,High,Service,POS_Terminal,Yes,ATM,Electronics,Yes,Yes,0.14,186.86,Afternoon,Friday,No,No,51,90.92,1,No,No,215,0.86,Android,Prepaid,Basic,No,1.13,Retail,Bronze,0.31,0
169,CUST10168,4,35,Female,Married,High,Student,POS_Terminal,Yes,Wire,Grocery,Yes,Yes,0.48,26.48,Afternoon,Thursday,No,No,45,73.13,1,No,No,147,0.84,Android,Credit,Basic,No,1.11,Business,Bronze,0.24,0
170,CUST10169,107,46,Male,Divorced,Medium,Professional,Mobile,Yes,In-Store,Electronics,Yes,Yes,0.05,175.75,Morning,Friday,Yes,Yes,46,63.94,0,Yes,No,186,0.87,Linux,Prepaid,Platinum,No,1.02,Business,Bronze,0.04,0
171,CUST10170,122,34,Male,Divorced,Low,Student,Desktop,Yes,In-Store,Pharmacy,Yes,Yes,0.26,2.1,Afternoon,Sunday,Yes,No,40,109.2,0,No,No,27,0.97,Android,Prepaid,Gold,No,1.09,Retail,Gold,0.39,0
172,CUST10171,71,49,Other,Married,High,Retired,Mobile,Yes,ATM,Grocery,Yes,Yes,0.06,16.93,Afternoon,Thursday,No,No,38,91.22,0,Yes,No,45,1.16,Windows,Debit,Platinum,No,1.12,Business,Gold,0.15,0
173,CUST10172,208,31,Male,Divorced,High,Student,POS_Terminal,Yes,Wire,Electronics,Yes,Yes,0.07,174.84,Evening,Saturday,No,No,62,112.8,1,No,No,127,1.14,Windows,Prepaid,Gold,No,1.12,High Net Worth,Bronze,0.2,0
174,CUST10173,62,44,Female,Married,Low,Student,Mobile,Yes,In-Store,Apparel,Yes,Yes,0.25,22.23,Afternoon,Sunday,No,No,37,28.1,2,Yes,No,121,0.69,iOS,Prepaid,Gold,No,1.11,High Net Worth,Gold,0.11,0
175,CUST10174,50,65,Other,Single,Medium,Service,Desktop,Yes,In-Store,Apparel,Yes,Yes,0.07,130.52,Morning,Thursday,No,No,52,75.01,0,No,No,206,0.96,iOS,Prepaid,Platinum,No,1.02,Retail,Bronze,0.25,0
176,CUST10175,82,49,Female,Married,High,Professional,Mobile,Yes,In-Store,Pharmacy,Yes,Yes,0.31,56.86,Afternoon,Thursday,Yes,No,47,86.65,1,No,No,190,0.93,Windows,Credit,Basic,Yes,1.18,Retail,Bronze,0.3,1
177,CUST10176,148,33,Other,Single,High,Student,Mobile,Yes,In-Store,Gambling,Yes,Yes,0.09,11.22,Afternoon,Friday,No,No,48,62.72,1,No,No,237,1.19,Windows,Credit,Gold,No,1.14,Business,Gold,0.18,0
178,CUST10177,12,57,Female,Married,Medium,Retired,POS_Terminal,Yes,Wire,Gambling,No,Yes,0.35,12.71,Morning,Sunday,No,No,57,78.93,0,No,No,263,1.09,Windows,Debit,Gold,Yes,1.08,High Net Worth,Silver,0.61,0
179,CUST10178,181,54,Male,Divorced,Low,Service,Mobile,Yes,ATM,Pharmacy,Yes,Yes,0.5,263.94,Night,Wednesday,Yes,No,46,56.04,0,No,No,146,1.12,Android,Credit,Basic,No,1.1,High Net Worth,Gold,0.41,0
180,CUST10179,82,22,Male,Married,High,Retired,Desktop,Yes,Wire,Gambling,Yes,Yes,0.15,28.61,Night,Tuesday,No,No,45,33.8,1,No,No,254,0.85,Android,Debit,Platinum,No,1.2,Business,Silver,0.66,0
181,CUST10180,44,39,Male,Divorced,High,Professional,POS_Terminal,Yes,Online,Electronics,No,Yes,0.28,359.22,Morning,Sunday,Yes,No,52,109.09,0,No,No,245,0.9,Linux,Debit,Platinum,No,1.13,Retail,Bronze,0.5,0
182,CUST10181,226,74,Other,Single,Low,Service,POS_Terminal,Yes,Wire,Apparel,Yes,Yes,0.31,54.77,Morning,Friday,No,Yes,49,37.96,0,No,No,178,1.16,Linux,Debit,Basic,No,1.18,Business,Gold,0.47,0
183,CUST10182,54,33,Female,Single,Low,Retired,POS_Terminal,Yes,ATM,Electronics,No,Yes,0.55,28.73,Night,Sunday,Yes,No,58,90.32,0,Yes,Yes,157,1.23,iOS,Debit,Platinum,No,1.11,Retail,Bronze,0.14,0
184,CUST10183,15,54,Male,Divorced,High,Retired,Desktop,Yes,ATM,Gambling,Yes,Yes,0.22,110.79,Morning,Wednesday,No,No,46,67.34,0,No,No,152,0.79,Linux,Prepaid,Basic,No,1.04,Business,Bronze,0.28,0
185,CUST10184,68,57,Female,Divorced,Low,Professional,Mobile,Yes,Wire,Gambling,Yes,Yes,0.21,77.3,Night,Friday,No,No,48,76.31,0,No,No,107,1.27,iOS,Prepaid,Basic,Yes,1.1,Business,Bronze,0.67,0
186,CUST10185,51,27,Male,Married,Medium,Retired,POS_Terminal,Yes,Online,Pharmacy,Yes,Yes,0.1,250.74,Morning,Tuesday,Yes,Yes,47,88.03,1,No,No,122,0.74,Linux,Credit,Basic,No,1.07,Retail,Gold,0.32,0
187,CUST10186,69,51,Female,Divorced,High,Professional,Mobile,Yes,ATM,Electronics,Yes,Yes,0.2,16.46,Afternoon,Friday,Yes,No,53,62.29,1,No,Yes,233,0.94,Linux,Debit,Gold,No,1.1,Retail,Gold,0.23,0
188,CUST10187,80,74,Male,Divorced,Medium,Retired,Desktop,Yes,In-Store,Electronics,Yes,Yes,0.25,53.98,Evening,Monday,Yes,No,43,74.31,0,Yes,No,166,1.01,Linux,Debit,Basic,No,0.97,High Net Worth,Gold,0.29,0
189,CUST10188,19,62,Other,Divorced,Medium,Retired,Mobile,Yes,ATM,Gambling,Yes,Yes,0.49,39.93,Night,Tuesday,No,No,49,101.76,0,No,No,79,0.81,Linux,Credit,Basic,No,1.08,Business,Gold,0.48,0
190,CUST10189,161,30,Other,Married,Low,Retired,Mobile,Yes,Online,Electronics,Yes,Yes,0.83,224.37,Evening,Tuesday,No,No,52,65.08,1,No,No,157,0.96,Android,Prepaid,Gold,No,1.01,High Net Worth,Silver,0.23,0
191,CUST10190,153,62,Male,Single,Low,Retired,Desktop,Yes,ATM,Apparel,Yes,Yes,0.27,40.78,Morning,Tuesday,Yes,No,61,75.91,0,No,No,101,1.11,Android,Credit,Gold,No,1.12,Business,Gold,0.18,0
192,CUST10191,153,22,Other,Married,Low,Professional,Mobile,Yes,ATM,Pharmacy,Yes,Yes,0.24,110.26,Morning,Friday,No,No,58,62.98,0,No,Yes,266,0.98,Linux,Debit,Gold,No,1.18,High Net Worth,Silver,0.03,0
193,CUST10192,129,27,Male,Divorced,High,Service,POS_Terminal,Yes,In-Store,Gambling,Yes,Yes,0.26,126.59,Afternoon,Tuesday,No,No,39,78.98,0,No,No,256,1.22,Windows,Credit,Gold,No,1.21,Retail,Bronze,0.35,0
194,CUST10193,206,39,Male,Married,Medium,Student,Desktop,Yes,Wire,Electronics,Yes,Yes,0.39,124.19,Evening,Wednesday,Yes,Yes,56,77.44,1,No,Yes,253,1.3,Linux,Prepaid,Platinum,No,1.09,Retail,Silver,0.16,0
195,CUST10194,160,20,Male,Single,Medium,Professional,Desktop,No,ATM,Pharmacy,Yes,Yes,0.27,210.12,Night,Sunday,No,No,55,73.22,1,Yes,No,278,1.06,Linux,Credit,Gold,No,1.1,Business,Gold,0.13,0
196,CUST10195,108,42,Male,Married,Medium,Service,Desktop,Yes,ATM,Grocery,Yes,Yes,0.6,120.92,Night,Wednesday,No,Yes,48,95.93,0,No,No,217,1.15,Linux,Prepaid,Basic,No,1.11,High Net Worth,Silver,0.37,0
197,CUST10196,35,20,Female,Married,Medium,Professional,POS_Terminal,Yes,In-Store,Pharmacy,Yes,Yes,0.07,2.75,Afternoon,Saturday,Yes,No,46,82.75,0,No,No,200,0.92,Linux,Prepaid,Basic,No,1.01,High Net Worth,Silver,0.6,0
198,CUST10197,79,66,Other,Single,Medium,Student,Mobile,Yes,ATM,Grocery,Yes,Yes,0.82,8.5,Evening,Saturday,Yes,No,45,83.07,1,No,No,157,0.85,Linux,Credit,Basic,No,1.04,High Net Worth,Gold,0.53,0
199,CUST10198,94,62,Female,Divorced,Medium,Student,POS_Terminal,Yes,Online,Apparel,Yes,Yes,0.19,180.17,Morning,Monday,Yes,No,40,72.01,0,No,No,261,1.29,Windows,Debit,Platinum,No,1.09,Business,Bronze,0.09,0
200,CUST10199,123,18,Other,Divorced,High,Student,Desktop,Yes,Wire,Electronics,Yes,Yes,0.3,10.21,Morning,Monday,No,No,52,72.69,2,No,No,178,1.23,Android,Prepaid,Platinum,No,1.15,Business,Gold,0.47,0
201,CUST10200,15,33,Other,Divorced,High,Service,Desktop,Yes,ATM,Gambling,Yes,Yes,0.67,111.1,Night,Sunday,Yes,No,44,30.39,2,No,No,22,1.14,Windows,Debit,Gold,Yes,1.03,Retail,Silver,0.16,0
202,CUST10201,9,32,Female,Single,Low,Service,Desktop,Yes,ATM,Apparel,Yes,Yes,0.21,50.52,Night,Sunday,Yes,No,50,39.39,2,No,No,216,1.07,Linux,Credit,Gold,No,1.12,Retail,Silver,0.5,0
203,CUST10202,87,27,Other,Divorced,Medium,Retired,Mobile,Yes,ATM,Electronics,Yes,Yes,0.32,108.0,Morning,Monday,No,No,54,61.02,1,Yes,No,118,1.02,iOS,Prepaid,Basic,No,1.08,Business,Bronze,0.12,0
204,CUST10203,193,41,Other,Single,High,Service,Desktop,Yes,Wire,Gambling,Yes,Yes,0.08,90.06,Afternoon,Sunday,No,No,46,79.58,0,No,No,216,0.99,Android,Debit,Platinum,No,1.02,Business,Silver,0.19,0
205,CUST10204,117,53,Female,Single,High,Service,Desktop,Yes,Wire,Gambling,Yes,Yes,0.12,72.32,Morning,Saturday,Yes,No,40,95.53,0,No,No,165,0.97,Android,Credit,Platinum,No,1.09,Retail,Gold,0.3,0
206,CUST10205,47,56,Male,Divorced,Low,Retired,Desktop,Yes,In-Store,Gambling,Yes,Yes,0.11,20.26,Morning,Wednesday,No,Yes,49,65.59,1,No,No,83,0.93,Windows,Prepaid,Gold,No,1.05,Business,Silver,0.43,0
207,CUST10206,81,22,Other,Single,Medium,Retired,Desktop,No,In-Store,Apparel,Yes,Yes,0.13,127.67,Morning,Saturday,Yes,No,55,70.38,0,No,No,173,1.16,Windows,Debit,Basic,No,1.11,High Net Worth,Bronze,0.31,0
208,CUST10207,98,61,Male,Married,High,Service,POS_Terminal,Yes,Wire,Gambling,No,Yes,0.29,152.2,Afternoon,Friday,No,No,45,45.79,0,No,No,164,0.64,Linux,Debit,Gold,No,1.08,Business,Gold,0.22,0
209,CUST10208,110,22,Other,Divorced,Low,Service,Desktop,Yes,ATM,Grocery,Yes,Yes,0.08,44.87,Afternoon,Wednesday,No,No,57,47.42,1,No,No,12,0.77,iOS,Credit,Basic,No,1.19,High Net Worth,Bronze,0.18,0
210,CUST10209,8,51,Male,Married,High,Student,Desktop,Yes,Wire,Gambling,No,Yes,0.16,0.87,Night,Thursday,Yes,Yes,52,70.21,0,No,No,98,1.0,iOS,Prepaid,Basic,No,1.12,Retail,Silver,0.39,0
211,CUST10210,22,32,Male,Married,Low,Retired,Mobile,No,Wire,Pharmacy,Yes,Yes,0.08,543.65,Night,Friday,Yes,No,50,50.59,2,No,No,73,0.86,iOS,Credit,Platinum,No,1.11,High Net Worth,Gold,0.43,0
212,CUST10211,142,39,Male,Divorced,Medium,Service,Desktop,No,Online,Grocery,Yes,Yes,0.19,5.21,Evening,Sunday,Yes,No,63,68.53,1,No,No,211,0.98,Linux,Credit,Gold,No,1.12,Retail,Silver,0.08,0
213,CUST10212,210,29,Male,Single,Low,Retired,POS_Terminal,Yes,Wire,Grocery,Yes,Yes,0.25,23.84,Afternoon,Sunday,Yes,No,45,61.01,0,Yes,No,193,0.79,Android,Debit,Platinum,No,1.15,High Net Worth,Gold,0.31,0
